path,label,sr,snr,fp,group
data/cleaned/aero16k_noisy/000000_2022-12-08_09-07-46_0_0_SNR10.wav,healthy,16000,10,8013c3c19bda924c3ec183705e570ee9,000000_2022-12-08_09-07-46_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-07-46_0_0_FAULT_SNRclean.wav,faulty,16000,clean,740d0d132c21132d9518617593e262bc,000000_2022-12-08_09-07-46_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-07-46_0_0_FAULT_SNR30.wav,faulty,16000,30,12142473f484130c6a58539f637f3627,000000_2022-12-08_09-07-46_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-07-46_0_0_FAULT_SNR20.wav,faulty,16000,20,e36378671d3e9bf64c6e81f45951e13b,000000_2022-12-08_09-07-46_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-07-46_0_0_FAULT_SNR10.wav,faulty,16000,10,5cb42c1b63af1a6a4e669f28178c16e8,000000_2022-12-08_09-07-46_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-14-26_0_0_SNRclean.wav,healthy,16000,clean,9a93e36f0ac6b78562d3e17deb64e07d,000000_2022-12-08_09-14-26_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-14-26_0_0_SNR20.wav,healthy,16000,20,a5ca384d8a5ceff2bfef4559c4bd39de,000000_2022-12-08_09-14-26_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-14-26_0_0_SNR10.wav,healthy,16000,10,e33e19fbd78204bdae8a9d7a0fa29c55,000000_2022-12-08_09-14-26_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-14-26_0_0_FAULT_SNRclean.wav,faulty,16000,clean,41661513992a1fadf1cdc5e30493025c,000000_2022-12-08_09-14-26_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-14-26_0_0_FAULT_SNR30.wav,faulty,16000,30,0371ff9a6b05e37b6130c6d80fd1208a,000000_2022-12-08_09-14-26_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-14-26_0_0_FAULT_SNR20.wav,faulty,16000,20,177d9cb18010d211cdd6bda5d1cfc69f,000000_2022-12-08_09-14-26_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-14-26_0_0_FAULT_SNR10.wav,faulty,16000,10,d2048ba6436ecf02e143ee44c7e3113d,000000_2022-12-08_09-14-26_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-14-56_0_0_SNRclean.wav,healthy,16000,clean,1f3e90e137dbf248073ad48dc891b4f2,000000_2022-12-08_09-14-56_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-14-56_0_0_SNR30.wav,healthy,16000,30,700ded674098e3a85390a2e4b6da1849,000000_2022-12-08_09-14-56_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-14-56_0_0_SNR20.wav,healthy,16000,20,a6bc49637a2760c1cbfcbbdba2134911,000000_2022-12-08_09-14-56_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-14-56_0_0_SNR10.wav,healthy,16000,10,8ea248e8b889c8e981ae8b2ed81d82a2,000000_2022-12-08_09-14-56_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-14-56_0_0_FAULT_SNRclean.wav,faulty,16000,clean,c2c2d5ae0d4566014220690475cd182a,000000_2022-12-08_09-14-56_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-14-56_0_0_FAULT_SNR30.wav,faulty,16000,30,c25cb8bbbe2efa3d22d865b91e02d57c,000000_2022-12-08_09-14-56_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-14-56_0_0_FAULT_SNR20.wav,faulty,16000,20,202be52a1ec020fff2055c4a4877a26e,000000_2022-12-08_09-14-56_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-14-56_0_0_FAULT_SNR10.wav,faulty,16000,10,d546c3c300b170afb08b710870e2df61,000000_2022-12-08_09-14-56_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-15-26_0_0_SNRclean.wav,healthy,16000,clean,9764162e8c4f3aad422c7882345fb422,000000_2022-12-08_09-15-26_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-15-26_0_0_SNR30.wav,healthy,16000,30,42aa232db5bc8cd95d60eb3201b89adb,000000_2022-12-08_09-15-26_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-15-26_0_0_SNR20.wav,healthy,16000,20,83ce690d5f90fe852a3fd692f244e6ec,000000_2022-12-08_09-15-26_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-15-26_0_0_SNR10.wav,healthy,16000,10,55bb7def2c39ff48155e23506bc0bdf5,000000_2022-12-08_09-15-26_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-15-26_0_0_FAULT_SNRclean.wav,faulty,16000,clean,427c8b68859a90607383c9c9095ccc76,000000_2022-12-08_09-15-26_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-15-26_0_0_FAULT_SNR30.wav,faulty,16000,30,a4ecbfb7ef2cea458e91255e468b5374,000000_2022-12-08_09-15-26_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-15-26_0_0_FAULT_SNR20.wav,faulty,16000,20,6e19a7a9be77f59b3fe5f63dc988d22b,000000_2022-12-08_09-15-26_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-15-26_0_0_FAULT_SNR10.wav,faulty,16000,10,d8ca7dce8e56c82c5642c6e3a3f7db4e,000000_2022-12-08_09-15-26_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-15-57_0_0_SNRclean.wav,healthy,16000,clean,ba475701b645e6a10478d2cf6765eb0f,000000_2022-12-08_09-15-57_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-15-57_0_0_SNR30.wav,healthy,16000,30,3b6dc727826967414915c09e0a42c9a0,000000_2022-12-08_09-15-57_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-15-57_0_0_SNR20.wav,healthy,16000,20,e27a6b1703d2907f4942de3c68e0158a,000000_2022-12-08_09-15-57_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-15-57_0_0_SNR10.wav,healthy,16000,10,5f57040a6488bba9892949984cbe90e2,000000_2022-12-08_09-15-57_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-15-57_0_0_FAULT_SNRclean.wav,faulty,16000,clean,c0f2ef96185f12847180a40b61273e5a,000000_2022-12-08_09-15-57_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-15-57_0_0_FAULT_SNR20.wav,faulty,16000,20,0d593fe1d3053e6a1508921d20a8ca83,000000_2022-12-08_09-15-57_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-15-57_0_0_FAULT_SNR10.wav,faulty,16000,10,b4589f0201735118152490c6b76c3137,000000_2022-12-08_09-15-57_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-16-27_0_0_SNRclean.wav,healthy,16000,clean,bc322f6fc98676fb1d56c7b882340148,000000_2022-12-08_09-16-27_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-16-27_0_0_SNR20.wav,healthy,16000,20,dab5856d65f952e3f39ba9a6955ce7b0,000000_2022-12-08_09-16-27_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-16-27_0_0_SNR10.wav,healthy,16000,10,15e34b4838fe96a839f06f84ce2ad5ca,000000_2022-12-08_09-16-27_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-16-27_0_0_FAULT_SNRclean.wav,faulty,16000,clean,91f3dae3ae39513bf7b7ce72f32a4cba,000000_2022-12-08_09-16-27_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-16-27_0_0_FAULT_SNR30.wav,faulty,16000,30,60852276d5ab6c395979beb63a323243,000000_2022-12-08_09-16-27_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-16-27_0_0_FAULT_SNR20.wav,faulty,16000,20,46b564d89a587d939448350dfc28c551,000000_2022-12-08_09-16-27_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-16-27_0_0_FAULT_SNR10.wav,faulty,16000,10,ba86f463bbb76ed4d91391f1e8d77e56,000000_2022-12-08_09-16-27_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-26-37_0_0_SNRclean.wav,healthy,16000,clean,7c5b296dfcf0230e631a7b88aa3cf753,000000_2022-12-08_09-26-37_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-26-37_0_0_SNR30.wav,healthy,16000,30,a9da722b5854a61375e56c9b4c4acb3b,000000_2022-12-08_09-26-37_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-26-37_0_0_SNR20.wav,healthy,16000,20,2a592a25ac6377a715001b82fb293b6e,000000_2022-12-08_09-26-37_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-26-37_0_0_SNR10.wav,healthy,16000,10,91201628f19c61f4cec8c3ff8ff4b2c0,000000_2022-12-08_09-26-37_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-26-37_0_0_FAULT_SNRclean.wav,faulty,16000,clean,e75b6afc172a87510b92f5bea216d462,000000_2022-12-08_09-26-37_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-26-37_0_0_FAULT_SNR30.wav,faulty,16000,30,98ed52f757fae70774e7da6b15736650,000000_2022-12-08_09-26-37_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-26-37_0_0_FAULT_SNR20.wav,faulty,16000,20,e97b65e92dea4c9f63fe3bca42444766,000000_2022-12-08_09-26-37_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-26-37_0_0_FAULT_SNR10.wav,faulty,16000,10,ff7f251499e24bdea1e71e6c9af206a2,000000_2022-12-08_09-26-37_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-31-52_0_0_SNRclean.wav,healthy,16000,clean,e77b42fae3990ce01a3a67cd9b179856,000000_2022-12-08_09-31-52_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-31-52_0_0_SNR20.wav,healthy,16000,20,61c398dccb8db8a47217ded0f9df2904,000000_2022-12-08_09-31-52_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-31-52_0_0_SNR10.wav,healthy,16000,10,049d1caeaccf21998778af8956e24605,000000_2022-12-08_09-31-52_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-31-52_0_0_FAULT_SNRclean.wav,faulty,16000,clean,14c7f259055005fe10564708bf6a777a,000000_2022-12-08_09-31-52_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-31-52_0_0_FAULT_SNR30.wav,faulty,16000,30,5233d1de7d821660e339b6bfeca0cd31,000000_2022-12-08_09-31-52_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-31-52_0_0_FAULT_SNR20.wav,faulty,16000,20,c147647f8e60422bc95e024b21b5ccbe,000000_2022-12-08_09-31-52_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-31-52_0_0_FAULT_SNR10.wav,faulty,16000,10,cb162aba495e34349ba64bc81460271a,000000_2022-12-08_09-31-52_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-34-42_0_0_SNRclean.wav,healthy,16000,clean,1fcaa33a71c06bad70bcbfa59dfa7d44,000000_2022-12-08_09-34-42_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-34-42_0_0_SNR30.wav,healthy,16000,30,213f9312550d41f6ed3ca9593dca7682,000000_2022-12-08_09-34-42_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-34-42_0_0_SNR20.wav,healthy,16000,20,affabaa270fbda26af3cad443cde1ad8,000000_2022-12-08_09-34-42_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-34-42_0_0_SNR10.wav,healthy,16000,10,b48daf5f431d4bbfd0a1d5b6a014dd7e,000000_2022-12-08_09-34-42_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-34-42_0_0_FAULT_SNRclean.wav,faulty,16000,clean,2be0afc5f006103092faff9972a9ee82,000000_2022-12-08_09-34-42_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-34-42_0_0_FAULT_SNR20.wav,faulty,16000,20,76a1502e2d4ff6acbd59e973878b50d7,000000_2022-12-08_09-34-42_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-34-42_0_0_FAULT_SNR10.wav,faulty,16000,10,3bbdaacbca7493475cda8260397abf0b,000000_2022-12-08_09-34-42_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-41-13_0_0_SNRclean.wav,healthy,16000,clean,c232278fa20ddd727e91bbda740f731f,000000_2022-12-08_09-41-13_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-41-13_0_0_SNR30.wav,healthy,16000,30,30223dab52c9b8ad645939725a64de40,000000_2022-12-08_09-41-13_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-41-13_0_0_SNR20.wav,healthy,16000,20,d3fb7cf9ceb52656c9ce1eab14023678,000000_2022-12-08_09-41-13_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-41-13_0_0_SNR10.wav,healthy,16000,10,8307a1286f1a000926ce6b5654c14ee4,000000_2022-12-08_09-41-13_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-41-13_0_0_FAULT_SNRclean.wav,faulty,16000,clean,e861628f32a201eea9572564998aaf4f,000000_2022-12-08_09-41-13_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-41-13_0_0_FAULT_SNR20.wav,faulty,16000,20,3c748090233e854147d76f512b2e499f,000000_2022-12-08_09-41-13_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-41-13_0_0_FAULT_SNR10.wav,faulty,16000,10,93e46245aaa6b23ef0013cbf74d5fddc,000000_2022-12-08_09-41-13_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-41-53_0_0_SNRclean.wav,healthy,16000,clean,fcd33d22811c446ae83fd755ae38ff03,000000_2022-12-08_09-41-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-41-53_0_0_SNR30.wav,healthy,16000,30,b87d99016cf4118650c320e8d5bea818,000000_2022-12-08_09-41-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-41-53_0_0_SNR20.wav,healthy,16000,20,a408a780a3d99d6902d72a96b29412ba,000000_2022-12-08_09-41-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-41-53_0_0_SNR10.wav,healthy,16000,10,f76d2f22adba5d091a10d9bb2a8ed4c7,000000_2022-12-08_09-41-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-41-53_0_0_FAULT_SNRclean.wav,faulty,16000,clean,d62412e6d1b045c39f7f5381a39364e5,000000_2022-12-08_09-41-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-41-53_0_0_FAULT_SNR30.wav,faulty,16000,30,0d2bad1959144656b1d7b6370f2f6c01,000000_2022-12-08_09-41-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-41-53_0_0_FAULT_SNR20.wav,faulty,16000,20,b90f30626eeef0fea903033f3141fcd3,000000_2022-12-08_09-41-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-41-53_0_0_FAULT_SNR10.wav,faulty,16000,10,cd577159742c2503fadb700cb0410fb8,000000_2022-12-08_09-41-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-43-03_0_0_SNRclean.wav,healthy,16000,clean,c75451cf9c4a97d3b8e1b23f0d2b41d5,000000_2022-12-08_09-43-03_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-43-03_0_0_SNR20.wav,healthy,16000,20,11e075cbdde9ee4ab4962c1d0d12e9d6,000000_2022-12-08_09-43-03_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-43-03_0_0_SNR10.wav,healthy,16000,10,c596fb38a91d347bfd20272452ae3752,000000_2022-12-08_09-43-03_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-43-03_0_0_FAULT_SNRclean.wav,faulty,16000,clean,33b76fd97a5b583ea9dbea669c6af3b0,000000_2022-12-08_09-43-03_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-43-03_0_0_FAULT_SNR30.wav,faulty,16000,30,b5d76495d550ce342f54c484be6a662d,000000_2022-12-08_09-43-03_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-43-03_0_0_FAULT_SNR20.wav,faulty,16000,20,ee6d9fab9fd4711d0dd0f15ea2a303bb,000000_2022-12-08_09-43-03_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-43-03_0_0_FAULT_SNR10.wav,faulty,16000,10,c3c384a984477d32317143051f137236,000000_2022-12-08_09-43-03_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-43-43_0_0_SNRclean.wav,healthy,16000,clean,2a2b3a6071f7833a6684384cd70e1e1e,000000_2022-12-08_09-43-43_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-43-43_0_0_SNR30.wav,healthy,16000,30,023b0b738058d79bee953df1c6dfae0a,000000_2022-12-08_09-43-43_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-43-43_0_0_SNR20.wav,healthy,16000,20,9f49d6d9f423d45b00ad825daf7eb878,000000_2022-12-08_09-43-43_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-43-43_0_0_SNR10.wav,healthy,16000,10,595a932327183e313cd6fcf6bcca3d96,000000_2022-12-08_09-43-43_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-43-43_0_0_FAULT_SNRclean.wav,faulty,16000,clean,48e7d3975751e894445f898915a8b213,000000_2022-12-08_09-43-43_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-43-43_0_0_FAULT_SNR30.wav,faulty,16000,30,39dbb8e1dc63c73059dea7b8432dff03,000000_2022-12-08_09-43-43_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-43-43_0_0_FAULT_SNR20.wav,faulty,16000,20,c0c38b8643138defb3f1583db9f15d22,000000_2022-12-08_09-43-43_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-43-43_0_0_FAULT_SNR10.wav,faulty,16000,10,6acac277f1bf70c607ea1541260f246f,000000_2022-12-08_09-43-43_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-44-18_0_0_SNRclean.wav,healthy,16000,clean,d6d2bf28d7f110ebbbdfb2d354a0da53,000000_2022-12-08_09-44-18_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-44-18_0_0_SNR30.wav,healthy,16000,30,4a19140f833b79d8ee0b85c504687603,000000_2022-12-08_09-44-18_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-44-18_0_0_SNR20.wav,healthy,16000,20,7695b1462501383417d8e4290e3d3b05,000000_2022-12-08_09-44-18_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-44-18_0_0_SNR10.wav,healthy,16000,10,6b33521e575e7e5139ed36ceabc1cf88,000000_2022-12-08_09-44-18_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-44-18_0_0_FAULT_SNRclean.wav,faulty,16000,clean,573fe8ddb919ba7cff23cdc428c8ee1f,000000_2022-12-08_09-44-18_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-44-18_0_0_FAULT_SNR30.wav,faulty,16000,30,a00c964f707ef77d61861b363ea8a2ac,000000_2022-12-08_09-44-18_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-44-18_0_0_FAULT_SNR20.wav,faulty,16000,20,322a218603bb9aa22ecd62e8c00f59de,000000_2022-12-08_09-44-18_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-44-18_0_0_FAULT_SNR10.wav,faulty,16000,10,f40875b9b0b5b1dfbea4560b0de40205,000000_2022-12-08_09-44-18_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-48-04_0_0_SNRclean.wav,healthy,16000,clean,330c19d8e6512680ac9ccc154159b9d4,000000_2022-12-08_09-48-04_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-48-04_0_0_SNR30.wav,healthy,16000,30,9d0246c16526407945d17c907f4bb6f3,000000_2022-12-08_09-48-04_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-48-04_0_0_SNR20.wav,healthy,16000,20,9c0ea8a4c1bbd43f3be0f0e7b9f37f47,000000_2022-12-08_09-48-04_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-48-04_0_0_SNR10.wav,healthy,16000,10,89b8d69f09abdb861eb53390edd5c09d,000000_2022-12-08_09-48-04_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-48-04_0_0_FAULT_SNRclean.wav,faulty,16000,clean,5f6cea588cd916a8ec49401df07b5ea3,000000_2022-12-08_09-48-04_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-48-04_0_0_FAULT_SNR30.wav,faulty,16000,30,2c8cab9f97adf11be5a48979896142f2,000000_2022-12-08_09-48-04_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-48-04_0_0_FAULT_SNR20.wav,faulty,16000,20,51b112dfed6ba155769fa255c9d5b393,000000_2022-12-08_09-48-04_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-48-04_0_0_FAULT_SNR10.wav,faulty,16000,10,cd9abba6695567078b3006f521152687,000000_2022-12-08_09-48-04_0_0
data/cleaned/aero16k_noisy/000000_2022-12-08_09-51-09_0_0_SNRclean.wav,healthy,16000,clean,d9e408473614557dd9e5494fed5bb7ae,000000_2022-12-08_09-51-09_0_0
